date,nifty_close,vix,nifty_realvol20d,fpi_net_equity_cr,usdinr,tri,engine_hedge_target,engine_stage
1996-12-04,788.15,,21.4543,,,,,
1996-12-05,802.23,,22.3512,,,,,
1996-12-06,808.19,,22.0506,,,,,
1996-12-09,808.69,,22.125,,,,,
1996-12-10,803.2,,21.2505,,,,,
1996-12-11,837.07,,26.7011,,,,,
1996-12-12,827.25,,26.8132,,,,,
1996-12-13,824.62,,26.5969,,,,,
1996-12-16,847.27,,28.3718,,,,,
1996-12-17,850.74,,28.4462,,,,,
1996-12-18,860.4,,27.7257,,,,,
1996-12-19,860.58,,27.6089,,,,,
1996-12-20,884.38,,27.9889,,,,,
1996-12-23,882,,28.0371,,,,,
1996-12-24,884.05,,28.0277,,,,,
1996-12-26,911.8,,27.002,,,,,
1996-12-31,899.1,,27.6449,,,,,
1997-01-01,939.55,,31.0429,,,,,
1997-01-02,927.05,,31.1392,,,,,
1997-01-03,931.65,,30.2939,,,,,
1997-01-06,927.8,,27.9379,,,,,
1997-01-07,928.8,,27.8072,,,,,
1997-01-08,946.7,,28.1192,,,,,
1997-01-09,956.6,,27.997,,,,,
1997-01-10,980.35,,27.9486,,,,,
1997-01-13,980.7,,25.5341,,,,,
1997-01-14,989.3,,24.4481,,,,,
1997-01-15,1041.8,,28.2977,,,,,
1997-01-16,1009.4,,31.5421,,,,,
1997-01-17,1001.75,,32.0409,,,,,
1997-01-20,977,,34.0978,,,,,
1997-01-21,960.5,,35.046,,,,,
1997-01-22,987.1,,35.0491,,,,,
1997-01-24,985.9,,35.0072,,,,,
1997-01-27,1009.15,,35.5377,,,,,
1997-01-28,1021.8,,34.452,,,,,
1997-01-29,1017.2,,33.8906,,,,,
1997-01-30,1000,,31.7099,,,,,
1997-01-31,972.65,,33.0789,,,,,
1997-02-03,948.2,,34.4988,,,,,
1997-02-04,958.3,,34.6107,,,,,
1997-02-05,962.5,,34.6236,,,,,
1997-02-06,967.75,,34.053,,,,,
1997-02-07,978.8,,34.0891,,,,,
1997-02-10,981.45,,32.9659,,,,,
1997-02-11,992.75,,33.2134,,,,,
1997-02-12,1001,,33.1991,,,,,
1997-02-13,1002.15,,27.1785,,,,,
1997-02-14,1009.45,,24.965,,,,,
1997-02-17,1020.1,,25.0599,,,,,
1997-02-18,1000.75,,24.3309,,,,,
1997-02-19,1011.85,,23.5689,,,,,
1997-02-20,1003.1,,21.9726,,,,,
1997-02-21,991.55,,22.4028,,,,,
1997-02-24,964.75,,22.7199,,,,,
1997-02-25,966.1,,22.1012,,,,,
1997-02-26,968.85,,22.1798,,,,,
1997-02-27,992.75,,23.3989,,,,,
1997-02-28,998.65,,21.1165,,,,,
1997-03-01,1102.95,,39.0108,,,,,
1997-03-03,1107.7,,39.0098,,,,,
1997-03-04,1117.3,,38.9975,,,,,
1997-03-05,1132.9,,39.0544,,,,,
1997-03-06,1127.25,,39.292,,,,,
1997-03-10,1078.7,,43.2781,,,,,
1997-03-11,1052,,44.4504,,,,,
1997-03-12,1074.2,,44.8759,,,,,
1997-03-13,1066.5,,45.032,,,,,
1997-03-14,1070.1,,45.0057,,,,,
1997-03-17,1072.6,,44.9166,,,,,
1997-03-18,1064.35,,44.3654,,,,,
1997-03-19,1052.05,,44.5554,,,,,
1997-03-20,1054.8,,44.3779,,,,,
1997-03-21,1061.4,,44.0771,,,,,
1997-03-25,1058.35,,42.6401,,,,,
1997-03-26,1059.2,,42.6466,,,,,
1997-03-27,1057.8,,42.695,,,,,
1997-03-31,968.3,,53.1762,,,,,
1997-04-01,970.15,,53.1234,,,,,
1997-04-02,1002.2,,39.9758,,,,,
1997-04-03,1010.65,,40.1256,,,,,
1997-04-04,1001,,39.8501,,,,,
1997-04-07,990.9,,39.2091,,,,,
1997-04-09,1030.3,,42.438,,,,,
1997-04-10,1008.35,,40.3597,,,,,
1997-04-11,1013.4,,39.6206,,,,,
1997-04-12,1003.25,,38.7775,,,,,
1997-04-15,1014.9,,39.1046,,,,,
1997-04-17,1035.2,,39.8585,,,,,
1997-04-21,1060.6,,40.8945,,,,,
1997-04-22,1059.8,,40.8074,,,,,
1997-04-23,1071.05,,40.7445,,,,,
1997-04-24,1067.2,,40.7694,,,,,
1997-04-25,1069.4,,40.7195,,,,,
1997-04-28,1065.4,,40.7299,,,,,
1997-04-29,1057.45,,40.8235,,,,,
1997-04-30,1079.85,,41.4946,,,,,
1997-05-02,1069,,25.2323,,,,,
1997-05-05,1045.5,,27.0098,,,,,
1997-05-06,1048.4,,24.7804,,,,,
1997-05-07,1044.4,,24.7582,,,,,
1997-05-08,1054.05,,24.5245,,,,,
1997-05-09,1053.35,,24.0995,,,,,
1997-05-12,1040.5,,20.573,,,,,
1997-05-13,1031.05,,19.239,,,,,
1997-05-14,1041.65,,19.4673,,,,,
1997-05-15,1045,,18.9972,,,,,
1997-05-16,1048.4,,18.672,,,,,
1997-05-19,1050.8,,17.4019,,,,,
1997-05-20,1050.85,,15.0271,,,,,
1997-05-21,1042,,15.2934,,,,,
1997-05-22,1037.2,,14.7306,,,,,
1997-05-23,1033.7,,14.7268,,,,,
1997-05-26,1026.9,,14.7626,,,,,
1997-05-27,1025.7,,14.7511,,,,,
1997-05-28,1027,,14.6379,,,,,
1997-05-29,1038.2,,12.9227,,,,,
1997-05-30,1050.9,,13.4686,,,,,
1997-06-02,1064.95,,11.7875,,,,,
1997-06-03,1073.75,,12.0572,,,,,
1997-06-04,1085.75,,12.3939,,,,,
1997-06-05,1086.6,,12.0969,,,,,
1997-06-06,1082.75,,12.2088,,,,,
1997-06-09,1074.65,,11.6044,,,,,
1997-06-10,1081.1,,10.9721,,,,,
1997-06-11,1104.6,,12.6456,,,,,
1997-06-12,1120.7,,13.2933,,,,,
1997-06-13,1136.3,,13.7879,,,,,
1997-06-16,1129.7,,14.2176,,,,,
1997-06-17,1138.8,,14.2336,,,,,
1997-06-18,1159.8,,14.2885,,,,,
1997-06-19,1159.8,,13.9511,,,,,
1997-06-20,1158.35,,13.7891,,,,,
1997-06-23,1153.7,,13.5119,,,,,
1997-06-24,1155.3,,13.3662,,,,,
1997-06-25,1161.9,,13.2524,,,,,
1997-06-26,1168.2,,13.138,,,,,
1997-06-27,1169.65,,13.0191,,,,,
1997-06-30,1192.4,,13.6598,,,,,
1997-07-01,1200.45,,13.6326,,,,,
1997-07-02,1222.95,,14.2759,,,,,
1997-07-03,1214.9,,14.8594,,,,,
1997-07-04,1216.1,,14.5742,,,,,
1997-07-07,1209.7,,14.323,,,,,
1997-07-08,1198.25,,15.334,,,,,
1997-07-09,1236.55,,17.0542,,,,,
1997-07-10,1239.15,,16.7678,,,,,
1997-07-11,1221.1,,17.8034,,,,,
1997-07-14,1187.05,,20.8957,,,,,
1997-07-15,1183.35,,20.8778,,,,,
1997-07-16,1183,,19.9693,,,,,
1997-07-17,1181.4,,19.984,,,,,
1997-07-21,1165,,20.6667,,,,,
1997-07-22,1173.25,,20.7344,,,,,
1997-07-23,1200.7,,22.195,,,,,
1997-07-24,1199.95,,22.1661,,,,,
1997-07-25,1185.05,,22.6647,,,,,
1997-07-28,1181.65,,22.6991,,,,,
1997-07-29,1190.3,,21.766,,,,,
1997-07-30,1197.9,,21.7512,,,,,
1997-07-31,1221.5,,21.8606,,,,,
1997-08-01,1232.4,,21.9367,,,,,
1997-08-04,1250.4,,22.4767,,,,,
1997-08-05,1273.15,,23.0744,,,,,
1997-08-06,1292.95,,23.043,,,,,
1997-08-07,1269.65,,21.8469,,,,,
1997-08-08,1256.95,,22.2123,,,,,
1997-08-11,1258.35,,21.4559,,,,,
1997-08-12,1248.45,,18.7529,,,,,
1997-08-13,1244.6,,18.7516,,,,,
1997-08-14,1227.9,,19.5832,,,,,
1997-08-18,1201.45,,21.295,,,,,
1997-08-19,1180.7,,21.6449,,,,,
1997-08-20,1198.2,,22.1102,,,,,
1997-08-21,1181.5,,21.1013,,,,,
1997-08-22,1160.45,,21.9629,,,,,
1997-08-25,1144.3,,22.0686,,,,,
1997-08-26,1151.75,,22.2548,,,,,
1997-08-27,1168.4,,22.7511,,,,,
1997-08-28,1134.65,,24.6771,,,,,
1997-08-29,1105,,24.5837,,,,,
1997-09-01,1104.7,,24.1075,,,,,
1997-09-02,1117.15,,23.7717,,,,,
1997-09-03,1134.7,,23.463,,,,,
1997-09-04,1137.15,,22.3182,,,,,
1997-09-05,1149.25,,22.6408,,,,,
1997-09-08,1158.25,,22.9946,,,,,
1997-09-09,1159.55,,22.9948,,,,,
1997-09-10,1154.55,,22.9512,,,,,
1997-09-11,1154.3,,22.9875,,,,,
1997-09-12,1142.85,,22.8222,,,,,
1997-09-15,1141,,21.79,,,,,
1997-09-16,1140.15,,21.0759,,,,,
1997-09-17,1134.2,,20.18,,,,,
1997-09-18,1109.35,,20.9725,,,,,
1997-09-19,1104.3,,20.2426,,,,,
1997-09-22,1085,,20.5543,,,,,
1997-09-23,1088.65,,20.3989,,,,,
1997-09-24,1100.85,,20.0698,,,,,
1997-09-25,1111.35,,17.9294,,,,,
1997-09-26,1116.1,,15.2669,,,,,
1997-09-29,1125.7,,15.5276,,,,,
1997-09-30,1123.8,,15.0647,,,,,
1997-10-01,1114.7,,14.1995,,,,,
1997-10-09,1134.55,,15.633,,,,,
1997-10-10,1163.55,,17.6931,,,,,
1997-10-13,1156.95,,17.6145,,,,,
1997-10-14,1137.9,,18.5558,,,,,
1997-10-15,1150.45,,18.9755,,,,,
1997-10-16,1168.35,,19.7685,,,,,
1997-10-17,1177.8,,19.5236,,,,,
1997-10-20,1188.2,,19.6519,,,,,
1997-10-21,1174.95,,20.1916,,,,,
1997-10-22,1169.85,,20.155,,,,,
1997-10-23,1151.65,,19.2563,,,,,
1997-10-24,1136.65,,19.8645,,,,,
1997-10-27,1120.8,,19.4438,,,,,
1997-10-28,1032.6,,35.4406,,,,,
1997-10-29,1107,,43.5877,,,,,
1997-10-30,1085.25,,44.0071,,,,,
1997-11-03,1084,,43.96,,,,,
1997-11-04,1090.2,,43.8851,,,,,
1997-11-05,1085,,43.8997,,,,,
1997-11-06,1080.95,,43.8428,,,,,
1997-11-07,1074.8,,43.2671,,,,,
1997-11-10,1065.9,,42.014,,,,,
1997-11-11,1073.35,,42.2015,,,,,
1997-11-12,1045,,42.7626,,,,,
1997-11-13,1022.4,,42.8001,,,,,
1997-11-17,1024.95,,42.1863,,,,,
1997-11-18,1009.8,,41.9183,,,,,
1997-11-19,987.85,,41.7357,,,,,
1997-11-20,995.15,,42.1377,,,,,
1997-11-21,1005.75,,42.6545,,,,,
1997-11-24,981.25,,42.9991,,,,,
1997-11-25,1010.7,,44.9519,,,,,
1997-11-26,1016.85,,45.0338,,,,,
1997-11-27,1046.75,,36.1943,,,,,
1997-11-28,1023.95,,26.3295,,,,,
1997-12-01,1032.65,,25.9707,,,,,
1997-12-02,1029.8,,25.966,,,,,
1997-12-03,1030.7,,25.8182,,,,,
1997-12-04,1011.75,,26.4142,,,,,
1997-12-05,1006.3,,26.4228,,,,,
1997-12-08,1008.8,,26.4951,,,,,
1997-12-09,984.05,,27.5491,,,,,
1997-12-10,971.9,,27.3853,,,,,
1997-12-11,973.65,,26.2213,,,,,
1997-12-12,965.15,,25.4066,,,,,
1997-12-15,979.85,,26.1452,,,,,
1997-12-16,1002.35,,27.1217,,,,,
1997-12-17,1013.15,,26.1321,,,,,
1997-12-18,1009.7,,26.0784,,,,,
1997-12-19,1028.4,,26.6076,,,,,
1997-12-22,1051.4,,25.7654,,,,,
1997-12-23,1054.8,,23.8492,,,,,
1997-12-24,1054.15,,23.821,,,,,
1997-12-26,1061.45,,21.6721,,,,,
1997-12-29,1079,,20.5944,,,,,
1997-12-30,1058.5,,21.8533,,,,,
1997-12-31,1079.4,,22.7297,,,,,
1998-01-01,1081.2,,22.7246,,,,,
1998-01-02,1086.2,,21.3377,,,,,
1998-01-05,1091.65,,21.0768,,,,,
1998-01-06,1079.15,,21.7904,,,,,
1998-01-07,1082.4,,19.0826,,,,,
1998-01-08,1057.75,,20.6572,,,,,
1998-01-09,1033.55,,22.8301,,,,,
1998-01-12,995.8,,26.6795,,,,,
1998-01-13,999.1,,26.2091,,,,,
1998-01-14,997.55,,24.9245,,,,,
1998-01-15,989.65,,24.716,,,,,
1998-01-16,997.8,,24.9195,,,,,
1998-01-19,1017.25,,25.0178,,,,,
1998-01-20,1011.45,,23.5834,,,,,
1998-01-21,1012.4,,23.5309,,,,,
1998-01-22,992.35,,24.3655,,,,,
1998-01-23,986.8,,24.093,,,,,
1998-01-27,963.3,,23.9124,,,,,
1998-01-28,944.8,,23.9282,,,,,
1998-01-29,941.35,,22.0244,,,,,
1998-01-30,963.45,,24.3341,,,,,
1998-02-02,976.6,,25.0369,,,,,
1998-02-03,975.25,,24.789,,,,,
1998-02-04,967.95,,24.7036,,,,,
1998-02-05,976.1,,25.0192,,,,,
1998-02-06,977.65,,24.2001,,,,,
1998-02-09,976.1,,23.1164,,,,,
1998-02-10,963.7,,19.6721,,,,,
1998-02-11,958.9,,19.6159,,,,,
1998-02-12,956.65,,19.6152,,,,,
1998-02-13,974.55,,20.7848,,,,,
1998-02-17,991.7,,21.5585,,,,,
1998-02-18,988.85,,20.2822,,,,,
1998-02-19,997.55,,20.5245,,,,,
1998-02-20,993.65,,20.5457,,,,,
1998-02-23,1009.6,,20.0758,,,,,
1998-02-24,1014.1,,19.963,,,,,
1998-02-25,1036.05,,18.7637,,,,,
1998-02-26,1045.8,,16.7506,,,,,
1998-02-27,1060.75,,16.7143,,,,,
1998-03-02,1098.2,,18.6692,,,,,
1998-03-03,1063.5,,22.9422,,,,,
1998-03-04,1092.35,,24.1667,,,,,
1998-03-05,1083.35,,24.2231,,,,,
1998-03-06,1081.45,,24.3374,,,,,
1998-03-09,1099.5,,24.6269,,,,,
1998-03-10,1086.05,,25.3414,,,,,
1998-03-11,1083,,24.6328,,,,,
1998-03-12,1077.5,,24.6386,,,,,
1998-03-16,1090.45,,24.5314,,,,,
1998-03-17,1083.3,,24.523,,,,,
1998-03-18,1103.35,,24.5837,,,,,
1998-03-19,1105.8,,24.424,,,,,
1998-03-20,1109.6,,24.4055,,,,,
1998-03-23,1124.1,,24.2939,,,,,
1998-03-24,1120.85,,24.2098,,,,,
1998-03-25,1146.95,,25.0146,,,,,
1998-03-26,1129.5,,25.4387,,,,,
1998-03-27,1140.35,,25.4439,,,,,
1998-03-30,1124.85,,25.93,,,,,
1998-03-31,1116.9,,23.2445,,,,,
1998-04-01,1150.1,,21.8777,,,,,
1998-04-02,1157.4,,20.1835,,,,,
1998-04-03,1173.45,,20.0827,,,,,
1998-04-06,1187.1,,20.1335,,,,,
1998-04-07,1187.8,,19.675,,,,,
1998-04-09,1209.6,,19.3254,,,,,
1998-04-10,1192.4,,20.3764,,,,,
1998-04-13,1159.45,,23.2742,,,,,
1998-04-15,1206.3,,26.4367,,,,,
1998-04-16,1197.05,,26.5049,,,,,
1998-04-17,1210,,26.1326,,,,,
1998-04-20,1207.15,,26.2385,,,,,
1998-04-21,1212.75,,26.2362,,,,,
1998-04-22,1210.8,,26.1174,,,,,
1998-04-23,1182.1,,27.8418,,,,,
1998-04-24,1173.8,,26.9573,,,,,
1998-04-27,1164.35,,26.488,,,,,
1998-04-28,1146.8,,26.9443,,,,,
1998-04-29,1151.1,,26.4518,,,,,
1998-04-30,1159.35,,26.3456,,,,,
1998-05-04,1185.15,,25.4517,,,,,
1998-05-05,1188.1,,25.3916,,,,,
1998-05-06,1172.45,,25.4448,,,,,
1998-05-08,1161.55,,25.2613,,,,,
1998-05-11,1160.3,,25.2535,,,,,
1998-05-12,1132.25,,25.4554,,,,,
1998-05-13,1094.1,,27.5038,,,,,
1998-05-14,1118.65,,27.5354,,,,,
1998-05-15,1110.1,,22.8166,,,,,
1998-05-18,1119.8,,23.2178,,,,,
1998-05-19,1121.75,,22.7066,,,,,
1998-05-20,1141.3,,23.9085,,,,,
1998-05-21,1126.15,,24.0193,,,,,
1998-05-22,1126.55,,24.0521,,,,,
1998-05-25,1122.95,,22.8157,,,,,
1998-05-26,1104.45,,23.3121,,,,,
1998-05-27,1090.95,,23.4803,,,,,
1998-05-28,1075.55,,23.4173,,,,,
1998-05-29,1063.15,,23.4465,,,,,
1998-06-01,1053.75,,23.1267,,,,,
1998-06-02,1019.6,,22.9108,,,,,
1998-06-03,1033.9,,23.9119,,,,,
1998-06-04,1027,,23.7954,,,,,
1998-06-05,993.5,,25.5911,,,,,
1998-06-08,968.6,,26.1898,,,,,
1998-06-09,995.05,,28.4315,,,,,
1998-06-10,962.9,,28.2498,,,,,
1998-06-11,961.35,,26.2489,,,,,
1998-06-12,971.15,,26.9915,,,,,
1998-06-15,916.8,,31.8071,,,,,
1998-06-16,910.1,,31.5247,,,,,
1998-06-17,976.5,,41.7203,,,,,
1998-06-18,956.15,,41.9453,,,,,
1998-06-19,913.25,,43.8667,,,,,
1998-06-22,880.2,,44.7427,,,,,
1998-06-23,875.6,,44.7754,,,,,
1998-06-24,908.5,,47.9651,,,,,
1998-06-25,932.15,,49.4748,,,,,
1998-06-26,924.35,,49.4498,,,,,
1998-06-29,949.1,,50.8396,,,,,
1998-06-30,941.65,,49.7951,,,,,
1998-07-01,942.25,,49.3831,,,,,
1998-07-02,919.9,,49.8585,,,,,
1998-07-03,900.55,,49.1569,,,,,
1998-07-06,917.35,,49.2001,,,,,
1998-07-07,924.7,,48.1329,,,,,
1998-07-08,944.15,,47.5843,,,,,
1998-07-09,961.05,,48.044,,,,,
1998-07-10,980.15,,48.4292,,,,,
1998-07-13,964.35,,43.8647,,,,,
1998-07-14,967.35,,43.7096,,,,,
1998-07-15,971.4,,35.7718,,,,,
1998-07-16,1004.05,,36.7435,,,,,
1998-07-17,1000.95,,32.1239,,,,,
1998-07-20,977.3,,30.178,,,,,
1998-07-21,965.5,,30.5927,,,,,
1998-07-22,965.7,,28.1797,,,,,
1998-07-23,934.4,,29.5833,,,,,
1998-07-24,920.1,,29.9541,,,,,
1998-07-27,899.35,,29.233,,,,,
1998-07-28,917.25,,30.2076,,,,,
1998-07-29,937.85,,31.3416,,,,,
1998-07-30,932.6,,30.1487,,,,,
1998-07-31,931.4,,29.0335,,,,,
1998-08-03,906,,30.0919,,,,,
1998-08-04,906.2,,29.9233,,,,,
1998-08-05,907.45,,28.8179,,,,,
1998-08-06,902.75,,27.8703,,,,,
1998-08-07,895.55,,26.5674,,,,,
1998-08-10,878.75,,26.7414,,,,,
1998-08-11,866.5,,26.7745,,,,,
1998-08-12,860.1,,26.5336,,,,,
1998-08-13,872.25,,23.496,,,,,
1998-08-14,864.1,,23.4621,,,,,
1998-08-17,854.55,,22.6911,,,,,
1998-08-18,832.45,,23.6652,,,,,
1998-08-19,838.3,,24.0749,,,,,
1998-08-20,868.7,,26.4839,,,,,
1998-08-21,855.45,,26.4809,,,,,
1998-08-24,859.8,,25.6403,,,,,
1998-08-25,871.9,,25.0635,,,,,
1998-08-27,877.45,,23.5745,,,,,
1998-08-28,849.8,,25.6829,,,,,
1998-08-31,852.8,,25.8229,,,,,
1998-09-01,834.55,,25.185,,,,,
1998-09-02,842.5,,25.6071,,,,,
1998-09-03,846.45,,25.7194,,,,,
1998-09-04,866.5,,27.4149,,,,,
1998-09-07,887.1,,28.7547,,,,,
1998-09-08,899.95,,28.3466,,,,,
1998-09-09,903.6,,27.779,,,,,
1998-09-10,907.4,,27.5567,,,,,
1998-09-11,899.7,,27.4872,,,,,
1998-09-14,920.5,,28.1602,,,,,
1998-09-15,920.8,,27.6797,,,,,
1998-09-16,914.5,,25.6853,,,,,
1998-09-17,910.1,,25.8869,,,,,
1998-09-18,901.65,,23.4301,,,,,
1998-09-21,897.7,,22.6709,,,,,
1998-09-22,897.25,,22.6705,,,,,
1998-09-23,907.75,,22.523,,,,,
1998-09-24,934.8,,24.5049,,,,,
1998-09-25,934.95,,20.7516,,,,,
1998-09-28,927.9,,21.2088,,,,,
1998-09-29,908.4,,21.1456,,,,,
1998-09-30,904.95,,21.2345,,,,,
1998-10-05,840.75,,34.6379,,,,,
1998-10-06,845.75,,33.5881,,,,,
1998-10-07,874.25,,34.6859,,,,,
1998-10-08,847.95,,35.74,,,,,
1998-10-09,849.1,,35.6825,,,,,
1998-10-12,835.8,,35.8445,,,,,
1998-10-13,816.75,,36.448,,,,,
1998-10-14,843.55,,37.5358,,,,,
1998-10-15,835.65,,37.5335,,,,,
1998-10-16,839.5,,37.6722,,,,,
1998-10-19,831.25,,37.7245,,,,,
1998-10-20,808.7,,38.5731,,,,,
1998-10-22,811.6,,38.7054,,,,,
1998-10-23,818.05,,38.9509,,,,,
1998-10-26,845.25,,40.7922,,,,,
1998-10-27,841.6,,38.8938,,,,,
1998-10-28,833.85,,38.8635,,,,,
1998-10-29,832.25,,38.8797,,,,,
1998-10-30,828.85,,38.4293,,,,,
1998-10-31,824.55,,38.4287,,,,,
1998-11-02,823.2,,28.5203,,,,,
1998-11-03,820.9,,28.4048,,,,,
1998-11-05,829.15,,25.7236,,,,,
1998-11-06,840.8,,24.1229,,,,,
1998-11-09,864.65,,26.1482,,,,,
1998-11-10,868.7,,25.4139,,,,,
1998-11-11,868.85,,23.662,,,,,
1998-11-12,871.75,,21.007,,,,,
1998-11-13,867.25,,20.7639,,,,,
1998-11-16,855.35,,21.4586,,,,,
1998-11-17,860.75,,21.1434,,,,,
1998-11-18,875.05,,18.6966,,,,,
1998-11-19,864.3,,19.5733,,,,,
1998-11-20,857.95,,19.8299,,,,,
1998-11-21,857.2,,16.2837,,,,,
1998-11-23,847.55,,16.7527,,,,,
1998-11-24,841.75,,16.592,,,,,
1998-11-26,824.45,,18.221,,,,,
1998-11-27,812.45,,18.8742,,,,,
1998-11-28,810.85,,18.8135,,,,,
1998-11-30,817.75,,19.0967,,,,,
1998-12-01,816.65,,19.0788,,,,,
1998-12-02,821.15,,18.8228,,,,,
1998-12-03,817.05,,18.0826,,,,,
1998-12-04,828.35,,15.5396,,,,,
1998-12-07,845.15,,17.2986,,,,,
1998-12-08,853,,17.7013,,,,,
1998-12-09,856.55,,17.7299,,,,,
1998-12-10,864.4,,17.9948,,,,,
1998-12-11,870,,17.3835,,,,,
1998-12-14,863.6,,17.4929,,,,,
1998-12-15,845.05,,18.0148,,,,,
1998-12-16,851.55,,17.851,,,,,
1998-12-17,830.25,,19.7706,,,,,
1998-12-18,835.2,,19.953,,,,,
1998-12-21,856.4,,21.6385,,,,,
1998-12-22,857.3,,21.4618,,,,,
1998-12-23,858.7,,19.8746,,,,,
1998-12-24,861.1,,18.87,,,,,
1998-12-28,879.85,,19.8822,,,,,
1998-12-29,872.65,,20.2723,,,,,
1998-12-30,899.95,,22.4058,,,,,
1998-12-31,884.25,,23.7763,,,,,
1999-01-01,890.8,,23.5803,,,,,
1999-01-04,897.8,,23.3597,,,,,
1999-01-05,907.2,,22.7221,,,,,
1999-01-06,928.25,,23.6777,,,,,
1999-01-07,954.7,,25.1474,,,,,
1999-01-08,990.05,,27.4332,,,,,
1999-01-11,985.6,,27.725,,,,,
1999-01-12,964.45,,29.0891,,,,,
1999-01-13,961.2,,27.4965,,,,,
1999-01-14,954.75,,27.8837,,,,,
1999-01-15,934.3,,27.366,,,,,
1999-01-18,944.9,,27.4326,,,,,
1999-01-19,924.1,,28.2406,,,,,
1999-01-21,967.2,,31.8575,,,,,
1999-01-22,957.05,,32.3699,,,,,
1999-01-25,949.8,,32.6907,,,,,
1999-01-27,971.3,,32.7489,,,,,
1999-01-28,955.1,,33.3444,,,,,
1999-01-29,966.2,,32.0046,,,,,
1999-02-01,940.15,,33.0277,,,,,
1999-02-02,931.2,,33.2808,,,,,
1999-02-03,952.4,,34.0092,,,,,
1999-02-04,939.7,,34.3663,,,,,
1999-02-05,936.3,,33.4771,,,,,
1999-02-08,916.5,,32.6504,,,,,
1999-02-09,924.75,,29.691,,,,,
1999-02-10,959.45,,32.9381,,,,,
1999-02-11,960.05,,32.0502,,,,,
1999-02-12,970.25,,32.2502,,,,,
1999-02-15,954.55,,32.7099,,,,,
1999-02-16,958.9,,31.7179,,,,,
1999-02-17,969.05,,31.6876,,,,,
1999-02-18,973.45,,30.453,,,,,
1999-02-19,976.3,,25.8898,,,,,
1999-02-22,953.85,,26.9779,,,,,
1999-02-23,949.65,,26.8848,,,,,
1999-02-24,957.65,,25.7749,,,,,
1999-02-25,954.3,,25.0954,,,,,
1999-02-26,941.2,,25.1567,,,,,
1999-02-27,981.3,,27.5145,,,,,
1999-03-01,1015.8,,29.4159,,,,,
1999-03-03,1051.85,,30.7265,,,,,
1999-03-04,1041.2,,30.4894,,,,,
1999-03-05,1054.45,,30.4168,,,,,
1999-03-08,1072.1,,28.8396,,,,,
1999-03-09,1078.35,,28.845,,,,,
1999-03-10,1078.85,,26.7852,,,,,
1999-03-11,1059.6,,28.0547,,,,,
1999-03-12,1072.65,,28.1055,,,,,
1999-03-15,1073.95,,27.0084,,,,,
1999-03-16,1053.15,,28.4828,,,,,
1999-03-17,1060.65,,28.4154,,,,,
1999-03-18,1074.6,,28.5771,,,,,
1999-03-19,1062.9,,29.126,,,,,
1999-03-20,1060.35,,27.4027,,,,,
1999-03-22,1063,,27.1871,,,,,
1999-03-23,1072.95,,27.2015,,,,,
1999-03-24,1062.8,,27.5515,,,,,
1999-03-25,1054.9,,27.0513,,,,,
1999-03-26,1041.25,,24.2141,,,,,
1999-03-30,1054.6,,21.529,,,,,
1999-03-31,1078.05,,19.278,,,,,
1999-04-01,1063.45,,19.5861,,,,,
1999-04-05,1011.4,,26.227,,,,,
1999-04-06,1024.2,,25.8835,,,,,
1999-04-07,1031.05,,25.9206,,,,,
1999-04-08,1020.35,,26.0579,,,,,
1999-04-09,993.4,,26.9085,,,,,
1999-04-12,998.2,,26.4681,,,,,
1999-04-13,994.25,,26.4071,,,,,
1999-04-15,968.6,,27.0221,,,,,
1999-04-16,1044.45,,39.0167,,,,,
1999-04-17,966.95,,47.0715,,,,,
1999-04-19,993.9,,48.4157,,,,,
1999-04-20,995.4,,48.4458,,,,,
1999-04-21,996.65,,48.4286,,,,,
1999-04-22,981.65,,48.3675,,,,,
1999-04-23,982,,48.3573,,,,,
1999-04-26,931.35,,51.3961,,,,,
1999-04-28,943.5,,51.7667,,,,,
1999-04-29,966.6,,52.4401,,,,,
1999-04-30,978.2,,51.8883,,,,,
1999-05-03,970.75,,51.7974,,,,,
1999-05-04,1008.35,,50.947,,,,,
1999-05-05,1019.55,,50.8992,,,,,
1999-05-06,1046.95,,51.7368,,,,,
1999-05-07,1062.9,,51.7984,,,,,
1999-05-10,1094.2,,51.4673,,,,,
1999-05-11,1116,,51.7382,,,,,
1999-05-12,1110.9,,51.7537,,,,,
1999-05-13,1148.1,,51.2022,,,,,
1999-05-14,1165.35,,44.826,,,,,
1999-05-17,1151.9,,33.3956,,,,,
1999-05-18,1160.15,,32.6542,,,,,
1999-05-19,1180.25,,32.7316,,,,,
1999-05-20,1166.9,,33.4034,,,,,
1999-05-21,1145.85,,33.6977,,,,,
1999-05-24,1151.6,,33.603,,,,,
1999-05-25,1160.2,,24.7537,,,,,
1999-05-26,1135.5,,27.2851,,,,,
1999-05-27,1091.45,,31.6888,,,,,
1999-05-28,1081.5,,32.054,,,,,
1999-05-31,1132.3,,34.7685,,,,,
1999-06-01,1123.8,,33.2274,,,,,
1999-06-02,1125.15,,33.1901,,,,,
1999-06-03,1136.65,,32.2741,,,,,
1999-06-04,1155.05,,32.3183,,,,,
1999-06-07,1156.65,,30.9584,,,,,
1999-06-08,1178.95,,30.9133,,,,,
1999-06-09,1163.2,,31.3492,,,,,
1999-06-10,1162.6,,29.1875,,,,,
1999-06-11,1141.9,,29.3857,,,,,
